storm_id,storm_name,datetime,year,month,day,hour,record_id,status,lat,lon,max_wind_kt,min_slp_mb
AL021962,BECKY,1962-08-27 06:00:00,1962,8,27,6,,TS,16.0,-18.0,40,-999
AL021962,BECKY,1962-08-27 12:00:00,1962,8,27,12,,TS,16.1,-19.0,40,-999
AL021962,BECKY,1962-08-27 18:00:00,1962,8,27,18,,TS,16.3,-19.9,40,-999
AL021962,BECKY,1962-08-28 00:00:00,1962,8,28,0,,TS,16.7,-20.7,40,-999
AL021962,BECKY,1962-08-28 06:00:00,1962,8,28,6,,TS,17.6,-21.5,40,-999
AL021962,BECKY,1962-08-28 12:00:00,1962,8,28,12,,TS,18.7,-22.0,40,-999
AL021962,BECKY,1962-08-28 18:00:00,1962,8,28,18,,TS,20.1,-22.5,40,-999
AL021962,BECKY,1962-08-29 00:00:00,1962,8,29,0,,TS,21.9,-23.0,40,-999
AL021962,BECKY,1962-08-29 06:00:00,1962,8,29,6,,TS,23.9,-23.5,45,-999
AL021962,BECKY,1962-08-29 12:00:00,1962,8,29,12,,TS,25.5,-24.2,50,-999
AL021962,BECKY,1962-08-29 18:00:00,1962,8,29,18,,TS,26.9,-25.4,50,-999
AL021962,BECKY,1962-08-30 00:00:00,1962,8,30,0,,TS,28.1,-27.0,50,-999
AL021962,BECKY,1962-08-30 06:00:00,1962,8,30,6,,TS,29.3,-28.2,50,-999
AL021962,BECKY,1962-08-30 12:00:00,1962,8,30,12,,TS,30.7,-28.8,50,-999
AL021962,BECKY,1962-08-30 18:00:00,1962,8,30,18,,TS,32.2,-28.1,50,-999
AL021962,BECKY,1962-08-31 00:00:00,1962,8,31,0,,TS,33.8,-27.0,50,-999
AL021962,BECKY,1962-08-31 06:00:00,1962,8,31,6,,TS,35.4,-25.4,45,-999
AL021962,BECKY,1962-08-31 12:00:00,1962,8,31,12,,TS,37.0,-23.8,40,-999
AL021962,BECKY,1962-08-31 18:00:00,1962,8,31,18,,EX,38.8,-22.1,35,-999
AL021962,BECKY,1962-09-01 00:00:00,1962,9,1,0,,EX,40.7,-19.5,25,-999
AL031962,CELIA,1962-09-12 00:00:00,1962,9,12,0,,TS,15.9,-45.9,35,-999
AL031962,CELIA,1962-09-12 06:00:00,1962,9,12,6,,TS,16.0,-46.8,40,-999
AL031962,CELIA,1962-09-12 12:00:00,1962,9,12,12,,TS,16.2,-47.7,45,-999
AL031962,CELIA,1962-09-12 18:00:00,1962,9,12,18,,TS,16.4,-48.7,55,-999
AL031962,CELIA,1962-09-13 00:00:00,1962,9,13,0,,TS,16.6,-49.9,60,-999
AL031962,CELIA,1962-09-13 06:00:00,1962,9,13,6,,TS,17.0,-51.2,60,-999
AL031962,CELIA,1962-09-13 12:00:00,1962,9,13,12,,TS,17.5,-52.6,60,995
AL031962,CELIA,1962-09-13 18:00:00,1962,9,13,18,,TS,18.0,-53.9,55,-999
AL031962,CELIA,1962-09-14 00:00:00,1962,9,14,0,,TS,18.4,-55.1,50,-999
AL031962,CELIA,1962-09-14 06:00:00,1962,9,14,6,,TS,18.8,-56.2,45,1005
AL031962,CELIA,1962-09-14 12:00:00,1962,9,14,12,,TS,19.3,-57.2,45,1005
AL031962,CELIA,1962-09-14 18:00:00,1962,9,14,18,,TS,19.7,-58.0,45,-999
AL031962,CELIA,1962-09-15 00:00:00,1962,9,15,0,,TS,20.2,-58.8,40,-999
AL031962,CELIA,1962-09-15 06:00:00,1962,9,15,6,,TS,20.8,-59.6,35,-999
AL031962,CELIA,1962-09-15 12:00:00,1962,9,15,12,,TS,21.8,-60.1,35,1010
AL031962,CELIA,1962-09-15 18:00:00,1962,9,15,18,,TD,23.1,-60.5,30,-999
AL031962,CELIA,1962-09-16 00:00:00,1962,9,16,0,,TD,24.6,-60.9,25,-999
AL031962,CELIA,1962-09-16 06:00:00,1962,9,16,6,,TD,26.0,-61.0,25,-999
AL031962,CELIA,1962-09-16 12:00:00,1962,9,16,12,,TD,27.4,-60.8,25,-999
AL031962,CELIA,1962-09-16 18:00:00,1962,9,16,18,,TD,28.7,-60.5,25,-999
AL031962,CELIA,1962-09-17 00:00:00,1962,9,17,0,,TD,30.0,-59.5,25,1010
AL031962,CELIA,1962-09-17 06:00:00,1962,9,17,6,,TD,30.5,-58.0,25,-999
AL031962,CELIA,1962-09-17 12:00:00,1962,9,17,12,,TD,30.5,-56.5,30,-999
AL031962,CELIA,1962-09-17 18:00:00,1962,9,17,18,,TD,30.4,-55.0,30,-999
AL031962,CELIA,1962-09-18 00:00:00,1962,9,18,0,,TD,30.3,-53.7,30,-999
AL031962,CELIA,1962-09-18 06:00:00,1962,9,18,6,,TD,30.2,-52.7,30,-999
AL031962,CELIA,1962-09-18 12:00:00,1962,9,18,12,,TD,30.0,-52.1,30,-999
AL031962,CELIA,1962-09-18 18:00:00,1962,9,18,18,,TS,29.7,-51.8,35,-999
AL031962,CELIA,1962-09-19 00:00:00,1962,9,19,0,,TS,29.4,-52.0,40,-999
AL031962,CELIA,1962-09-19 06:00:00,1962,9,19,6,,TS,29.2,-52.3,45,-999
AL031962,CELIA,1962-09-19 12:00:00,1962,9,19,12,,TS,29.2,-52.8,45,-999
AL031962,CELIA,1962-09-19 18:00:00,1962,9,19,18,,TS,29.3,-53.6,45,1005
AL031962,CELIA,1962-09-20 00:00:00,1962,9,20,0,,TS,29.6,-54.4,40,-999
AL031962,CELIA,1962-09-20 06:00:00,1962,9,20,6,,TS,30.5,-55.1,40,-999
AL031962,CELIA,1962-09-20 12:00:00,1962,9,20,12,,TS,31.5,-55.5,40,1007
AL031962,CELIA,1962-09-20 18:00:00,1962,9,20,18,,TS,32.6,-55.2,40,-999
AL031962,CELIA,1962-09-21 00:00:00,1962,9,21,0,,TS,33.8,-54.5,40,-999
AL031962,CELIA,1962-09-21 06:00:00,1962,9,21,6,,TS,35.8,-53.5,40,-999
AL031962,CELIA,1962-09-21 12:00:00,1962,9,21,12,,TS,38.0,-52.0,35,-999
AL041962,DAISY,1962-09-29 06:00:00,1962,9,29,6,,TD,14.5,-48.9,25,-999
AL041962,DAISY,1962-09-29 12:00:00,1962,9,29,12,,TD,14.8,-50.5,25,-999
AL041962,DAISY,1962-09-29 18:00:00,1962,9,29,18,,TD,15.0,-52.3,30,-999
AL041962,DAISY,1962-09-30 00:00:00,1962,9,30,0,,TD,15.2,-54.0,30,-999
AL041962,DAISY,1962-09-30 06:00:00,1962,9,30,6,,TD,15.5,-55.7,30,-999
AL041962,DAISY,1962-09-30 12:00:00,1962,9,30,12,,TD,15.8,-57.4,30,1005
AL041962,DAISY,1962-09-30 18:00:00,1962,9,30,18,,TS,16.3,-59.0,35,1006
AL041962,DAISY,1962-10-01 00:00:00,1962,10,1,0,,TS,16.8,-60.1,35,-999
AL041962,DAISY,1962-10-01 06:00:00,1962,10,1,6,,TS,17.4,-60.8,35,-999
AL041962,DAISY,1962-10-01 12:00:00,1962,10,1,12,,TS,18.0,-61.4,35,1004
AL041962,DAISY,1962-10-01 18:00:00,1962,10,1,18,,TS,19.0,-61.9,35,-999
AL041962,DAISY,1962-10-02 00:00:00,1962,10,2,0,,TS,20.1,-62.3,35,-999
AL041962,DAISY,1962-10-02 06:00:00,1962,10,2,6,,TS,21.1,-62.6,35,1003
AL041962,DAISY,1962-10-02 12:00:00,1962,10,2,12,,TS,22.0,-63.0,35,1005
AL041962,DAISY,1962-10-02 18:00:00,1962,10,2,18,,TS,22.5,-63.8,40,-999
AL041962,DAISY,1962-10-03 00:00:00,1962,10,3,0,,TS,22.8,-64.5,45,1003
AL041962,DAISY,1962-10-03 06:00:00,1962,10,3,6,,TS,23.1,-65.1,50,-999
AL041962,DAISY,1962-10-03 12:00:00,1962,10,3,12,,TS,23.3,-65.6,50,1000
AL041962,DAISY,1962-10-03 18:00:00,1962,10,3,18,,TS,23.6,-66.2,55,995
AL041962,DAISY,1962-10-04 00:00:00,1962,10,4,0,,TS,23.9,-66.8,55,994
AL041962,DAISY,1962-10-04 06:00:00,1962,10,4,6,,TS,24.1,-67.4,60,-999
AL041962,DAISY,1962-10-04 12:00:00,1962,10,4,12,,HU,24.3,-68.1,65,992
AL041962,DAISY,1962-10-04 18:00:00,1962,10,4,18,,HU,24.7,-68.8,70,986
AL041962,DAISY,1962-10-05 00:00:00,1962,10,5,0,,HU,25.2,-69.3,70,985
AL041962,DAISY,1962-10-05 06:00:00,1962,10,5,6,,HU,26.0,-69.6,70,984
AL041962,DAISY,1962-10-05 12:00:00,1962,10,5,12,,HU,27.0,-69.6,80,973
AL041962,DAISY,1962-10-05 18:00:00,1962,10,5,18,,HU,28.0,-69.6,85,969
AL041962,DAISY,1962-10-06 00:00:00,1962,10,6,0,,HU,29.2,-69.3,85,970
AL041962,DAISY,1962-10-06 06:00:00,1962,10,6,6,,HU,30.8,-68.6,90,-999
AL041962,DAISY,1962-10-06 12:00:00,1962,10,6,12,,HU,32.6,-67.9,90,965
AL041962,DAISY,1962-10-06 18:00:00,1962,10,6,18,,HU,34.8,-67.2,90,968
AL041962,DAISY,1962-10-07 00:00:00,1962,10,7,0,,HU,37.5,-66.3,90,-999
AL041962,DAISY,1962-10-07 06:00:00,1962,10,7,6,,HU,39.8,-65.8,90,963
AL041962,DAISY,1962-10-07 12:00:00,1962,10,7,12,,EX,42.0,-66.4,90,950
AL041962,DAISY,1962-10-07 18:00:00,1962,10,7,18,,EX,42.7,-66.9,80,-999
AL041962,DAISY,1962-10-08 00:00:00,1962,10,8,0,,EX,43.5,-66.5,70,-999
AL041962,DAISY,1962-10-08 06:00:00,1962,10,8,6,,EX,44.1,-64.8,65,-999
AL041962,DAISY,1962-10-08 12:00:00,1962,10,8,12,,EX,44.7,-63.3,55,-999
AL041962,DAISY,1962-10-08 18:00:00,1962,10,8,18,,EX,45.3,-61.5,50,-999
AL041962,DAISY,1962-10-09 00:00:00,1962,10,9,0,,EX,45.5,-59.5,50,-999
AL041962,DAISY,1962-10-09 06:00:00,1962,10,9,6,,EX,46.0,-54.9,50,-999
AL051962,ELLA,1962-10-14 06:00:00,1962,10,14,6,,TD,22.5,-73.0,30,-999
AL051962,ELLA,1962-10-14 12:00:00,1962,10,14,12,,TD,23.0,-72.8,30,-999
AL051962,ELLA,1962-10-14 18:00:00,1962,10,14,18,,TD,23.4,-72.5,30,-999
AL051962,ELLA,1962-10-15 00:00:00,1962,10,15,0,,TD,23.8,-72.3,30,-999
AL051962,ELLA,1962-10-15 06:00:00,1962,10,15,6,,TD,24.2,-72.2,30,-999
AL051962,ELLA,1962-10-15 12:00:00,1962,10,15,12,,TS,24.7,-72.1,35,-999
AL051962,ELLA,1962-10-15 18:00:00,1962,10,15,18,,TS,25.2,-72.1,40,1002
AL051962,ELLA,1962-10-16 00:00:00,1962,10,16,0,,TS,25.7,-72.2,40,1002
AL051962,ELLA,1962-10-16 06:00:00,1962,10,16,6,,TS,26.1,-72.6,40,-999
AL051962,ELLA,1962-10-16 12:00:00,1962,10,16,12,,TS,26.3,-73.2,45,1002
AL051962,ELLA,1962-10-16 18:00:00,1962,10,16,18,,TS,26.4,-74.0,45,1002
AL051962,ELLA,1962-10-17 00:00:00,1962,10,17,0,,TS,26.6,-74.8,50,994
AL051962,ELLA,1962-10-17 06:00:00,1962,10,17,6,,TS,27.0,-75.1,50,997
AL051962,ELLA,1962-10-17 12:00:00,1962,10,17,12,,TS,27.5,-75.2,55,992
AL051962,ELLA,1962-10-17 18:00:00,1962,10,17,18,,HU,28.2,-75.4,65,989
AL051962,ELLA,1962-10-18 00:00:00,1962,10,18,0,,HU,29.0,-75.5,65,-999
AL051962,ELLA,1962-10-18 06:00:00,1962,10,18,6,,HU,29.5,-75.6,65,981
AL051962,ELLA,1962-10-18 12:00:00,1962,10,18,12,,HU,29.8,-75.8,70,978
AL051962,ELLA,1962-10-18 18:00:00,1962,10,18,18,,HU,30.2,-76.0,75,973
AL051962,ELLA,1962-10-19 00:00:00,1962,10,19,0,,HU,30.6,-76.0,75,974
AL051962,ELLA,1962-10-19 06:00:00,1962,10,19,6,,HU,30.7,-75.6,75,973
AL051962,ELLA,1962-10-19 12:00:00,1962,10,19,12,,HU,30.7,-74.6,80,969
AL051962,ELLA,1962-10-19 18:00:00,1962,10,19,18,,HU,31.1,-73.6,90,962
AL051962,ELLA,1962-10-20 00:00:00,1962,10,20,0,,HU,31.9,-72.7,95,960
AL051962,ELLA,1962-10-20 06:00:00,1962,10,20,6,,HU,33.0,-71.8,90,963
AL051962,ELLA,1962-10-20 12:00:00,1962,10,20,12,,HU,33.9,-70.8,90,960
AL051962,ELLA,1962-10-20 18:00:00,1962,10,20,18,,HU,34.5,-69.7,85,964
AL051962,ELLA,1962-10-21 00:00:00,1962,10,21,0,,HU,35.2,-68.1,85,-999
AL051962,ELLA,1962-10-21 06:00:00,1962,10,21,6,,HU,36.0,-66.3,80,-999
AL051962,ELLA,1962-10-21 12:00:00,1962,10,21,12,,HU,36.7,-64.5,80,961
AL051962,ELLA,1962-10-21 18:00:00,1962,10,21,18,,HU,37.5,-62.6,80,958
AL051962,ELLA,1962-10-22 00:00:00,1962,10,22,0,,HU,39.5,-59.9,75,-999
AL051962,ELLA,1962-10-22 06:00:00,1962,10,22,6,,HU,42.9,-57.2,65,-999
AL051962,ELLA,1962-10-22 12:00:00,1962,10,22,12,,EX,46.0,-54.0,60,-999
AL051962,ELLA,1962-10-22 18:00:00,1962,10,22,18,,EX,48.0,-49.0,60,-999
AL051962,ELLA,1962-10-23 00:00:00,1962,10,23,0,,EX,51.0,-45.1,60,-999
AL051962,ELLA,1962-10-23 06:00:00,1962,10,23,6,,EX,54.1,-42.1,60,-999
AL051962,ELLA,1962-10-23 12:00:00,1962,10,23,12,,EX,55.5,-39.0,60,-999
AL051962,ELLA,1962-10-23 18:00:00,1962,10,23,18,,EX,56.0,-35.0,55,-999
AL051962,ELLA,1962-10-24 00:00:00,1962,10,24,0,,EX,57.0,-31.0,50,-999
AL051962,ELLA,1962-10-24 06:00:00,1962,10,24,6,,EX,58.0,-27.0,50,-999
AL051962,ELLA,1962-10-24 12:00:00,1962,10,24,12,,EX,59.0,-23.0,50,-999
AL051962,ELLA,1962-10-24 18:00:00,1962,10,24,18,,EX,60.0,-17.5,50,-999
AL051962,ELLA,1962-10-25 00:00:00,1962,10,25,0,,EX,60.5,-10.5,50,-999
AL051962,ELLA,1962-10-25 06:00:00,1962,10,25,6,,EX,61.0,-5.5,50,-999
AL061962,UNNAMED,1962-06-29 00:00:00,1962,6,29,0,,EX,32.2,-77.7,40,-999
AL061962,UNNAMED,1962-06-29 06:00:00,1962,6,29,6,,EX,32.4,-77.0,40,-999
AL061962,UNNAMED,1962-06-29 12:00:00,1962,6,29,12,,EX,32.7,-76.2,40,-999
AL061962,UNNAMED,1962-06-29 18:00:00,1962,6,29,18,,EX,33.2,-75.6,45,-999
AL061962,UNNAMED,1962-06-30 00:00:00,1962,6,30,0,,EX,33.8,-75.4,50,-999
AL061962,UNNAMED,1962-06-30 06:00:00,1962,6,30,6,,EX,34.4,-75.7,50,1000
AL061962,UNNAMED,1962-06-30 12:00:00,1962,6,30,12,,EX,35.0,-76.1,55,1000
AL061962,UNNAMED,1962-06-30 18:00:00,1962,6,30,18,,TS,35.4,-76.0,55,998
AL061962,UNNAMED,1962-06-30 21:00:00,1962,6,30,21,L,TS,35.2,-75.8,55,998
AL061962,UNNAMED,1962-07-01 00:00:00,1962,7,1,0,,TS,35.0,-75.7,55,999
AL061962,UNNAMED,1962-07-01 06:00:00,1962,7,1,6,,TS,34.8,-75.1,50,1000
AL061962,UNNAMED,1962-07-01 12:00:00,1962,7,1,12,,TS,35.0,-74.1,50,-999
AL061962,UNNAMED,1962-07-01 18:00:00,1962,7,1,18,,TS,35.2,-73.0,45,-999
AL061962,UNNAMED,1962-07-02 00:00:00,1962,7,2,0,,TS,35.4,-71.0,45,-999
AL061962,UNNAMED,1962-07-02 06:00:00,1962,7,2,6,,TS,35.6,-68.5,40,-999
AL061962,UNNAMED,1962-07-02 12:00:00,1962,7,2,12,,TS,35.9,-66.0,40,-999
AL061962,UNNAMED,1962-07-02 18:00:00,1962,7,2,18,,EX,36.2,-63.0,40,-999
AL061962,UNNAMED,1962-07-03 00:00:00,1962,7,3,0,,EX,36.8,-61.0,45,-999
AL061962,UNNAMED,1962-07-03 06:00:00,1962,7,3,6,,EX,38.0,-58.5,45,-999
AL061962,UNNAMED,1962-07-03 12:00:00,1962,7,3,12,,EX,40.0,-54.5,45,-999
AL061962,UNNAMED,1962-07-03 18:00:00,1962,7,3,18,,EX,43.7,-52.3,45,-999
AL061962,UNNAMED,1962-07-04 00:00:00,1962,7,4,0,,EX,47.5,-55.0,40,-999
AL061962,UNNAMED,1962-07-04 06:00:00,1962,7,4,6,,EX,48.5,-59.0,35,-999
AL061962,UNNAMED,1962-07-04 12:00:00,1962,7,4,12,,EX,47.7,-62.5,35,-999
AL061962,UNNAMED,1962-07-04 18:00:00,1962,7,4,18,,EX,47.0,-64.0,35,-999
AL061962,UNNAMED,1962-07-05 00:00:00,1962,7,5,0,,EX,45.0,-65.0,30,-999
AL061962,UNNAMED,1962-07-05 06:00:00,1962,7,5,6,,EX,43.2,-65.0,25,-999
AL061962,UNNAMED,1962-07-05 12:00:00,1962,7,5,12,,EX,42.5,-64.4,25,-999
AL061962,UNNAMED,1962-07-05 18:00:00,1962,7,5,18,,EX,43.0,-63.7,25,-999
AL061962,UNNAMED,1962-07-06 00:00:00,1962,7,6,0,,EX,43.5,-63.0,25,-999
AL061962,UNNAMED,1962-07-06 06:00:00,1962,7,6,6,,EX,44.2,-62.5,25,-999
AL071962,UNNAMED,1962-11-26 12:00:00,1962,11,26,12,,EX,33.0,-73.0,70,-999
AL071962,UNNAMED,1962-11-26 18:00:00,1962,11,26,18,,EX,33.0,-74.5,70,-999
AL071962,UNNAMED,1962-11-27 00:00:00,1962,11,27,0,,EX,32.7,-75.7,70,-999
AL071962,UNNAMED,1962-11-27 06:00:00,1962,11,27,6,,EX,32.0,-76.4,70,-999
AL071962,UNNAMED,1962-11-27 12:00:00,1962,11,27,12,,EX,31.3,-76.6,65,-999
AL071962,UNNAMED,1962-11-27 18:00:00,1962,11,27,18,,EX,30.2,-76.2,65,-999
AL071962,UNNAMED,1962-11-28 00:00:00,1962,11,28,0,,HU,29.1,-75.6,65,992
AL071962,UNNAMED,1962-11-28 06:00:00,1962,11,28,6,,HU,28.8,-74.5,65,-999
AL071962,UNNAMED,1962-11-28 12:00:00,1962,11,28,12,,TS,28.8,-73.2,60,-999
AL071962,UNNAMED,1962-11-28 18:00:00,1962,11,28,18,,TS,29.5,-72.2,60,997
AL071962,UNNAMED,1962-11-29 00:00:00,1962,11,29,0,,TS,30.3,-71.6,55,-999
AL071962,UNNAMED,1962-11-29 06:00:00,1962,11,29,6,,TS,30.8,-71.4,55,-999
AL071962,UNNAMED,1962-11-29 12:00:00,1962,11,29,12,,TS,31.0,-71.7,50,-999
AL071962,UNNAMED,1962-11-29 18:00:00,1962,11,29,18,,TS,31.0,-72.2,50,-999
AL071962,UNNAMED,1962-11-30 00:00:00,1962,11,30,0,,TS,30.8,-72.8,50,-999
AL071962,UNNAMED,1962-11-30 06:00:00,1962,11,30,6,,TS,30.5,-73.6,55,-999
AL071962,UNNAMED,1962-11-30 12:00:00,1962,11,30,12,,TS,30.5,-74.2,55,-999
AL071962,UNNAMED,1962-11-30 18:00:00,1962,11,30,18,,TS,31.0,-74.4,60,-999
AL071962,UNNAMED,1962-12-01 00:00:00,1962,12,1,0,,HU,31.7,-74.4,65,-999
AL071962,UNNAMED,1962-12-01 06:00:00,1962,12,1,6,,HU,32.4,-74.0,70,-999
AL071962,UNNAMED,1962-12-01 12:00:00,1962,12,1,12,,HU,33.0,-73.7,75,-999
AL071962,UNNAMED,1962-12-01 18:00:00,1962,12,1,18,,HU,33.7,-74.3,80,-999
AL071962,UNNAMED,1962-12-02 00:00:00,1962,12,2,0,,HU,34.3,-74.9,80,-999
AL071962,UNNAMED,1962-12-02 06:00:00,1962,12,2,6,,HU,34.1,-75.3,75,992
AL071962,UNNAMED,1962-12-02 12:00:00,1962,12,2,12,,HU,33.7,-75.5,70,-999
AL071962,UNNAMED,1962-12-02 18:00:00,1962,12,2,18,,HU,33.1,-75.8,65,991
AL071962,UNNAMED,1962-12-03 00:00:00,1962,12,3,0,,TS,32.6,-76.0,60,-999
AL071962,UNNAMED,1962-12-03 06:00:00,1962,12,3,6,,TS,32.1,-75.5,55,-999
AL071962,UNNAMED,1962-12-03 12:00:00,1962,12,3,12,,TS,32.0,-74.9,50,-999
AL071962,UNNAMED,1962-12-03 18:00:00,1962,12,3,18,,TS,32.5,-74.4,50,-999
AL071962,UNNAMED,1962-12-04 00:00:00,1962,12,4,0,,TS,33.0,-74.2,50,-999
AL071962,UNNAMED,1962-12-04 06:00:00,1962,12,4,6,,TS,33.3,-74.0,50,-999
AL071962,UNNAMED,1962-12-04 12:00:00,1962,12,4,12,,TS,33.8,-73.7,50,-999
AL071962,UNNAMED,1962-12-04 18:00:00,1962,12,4,18,,TS,34.6,-73.0,55,992
AL071962,UNNAMED,1962-12-05 00:00:00,1962,12,5,0,,EX,35.6,-72.0,60,-999
AL071962,UNNAMED,1962-12-05 06:00:00,1962,12,5,6,,EX,36.4,-71.0,65,-999
AL071962,UNNAMED,1962-12-05 12:00:00,1962,12,5,12,,EX,37.0,-69.9,70,-999
AL071962,UNNAMED,1962-12-05 18:00:00,1962,12,5,18,,EX,37.6,-68.7,70,-999
AL071962,UNNAMED,1962-12-06 00:00:00,1962,12,6,0,,EX,38.0,-67.0,60,-999
AL071962,UNNAMED,1962-12-06 06:00:00,1962,12,6,6,,EX,38.5,-65.2,50,-999
AL011963,ARLENE,1963-07-31 18:00:00,1963,7,31,18,,TD,11.0,-39.4,25,-999
AL011963,ARLENE,1963-08-01 00:00:00,1963,8,1,0,,TD,11.0,-40.9,25,-999
AL011963,ARLENE,1963-08-01 06:00:00,1963,8,1,6,,TD,11.1,-42.2,25,-999
AL011963,ARLENE,1963-08-01 12:00:00,1963,8,1,12,,TD,11.2,-43.5,25,-999
AL011963,ARLENE,1963-08-01 18:00:00,1963,8,1,18,,TD,11.4,-44.8,30,-999
AL011963,ARLENE,1963-08-02 00:00:00,1963,8,2,0,,TS,11.8,-46.1,40,-999
AL011963,ARLENE,1963-08-02 06:00:00,1963,8,2,6,,TS,12.4,-47.4,50,-999
AL011963,ARLENE,1963-08-02 12:00:00,1963,8,2,12,,TS,13.3,-48.7,55,-999
AL011963,ARLENE,1963-08-02 18:00:00,1963,8,2,18,,TS,14.3,-49.9,60,987
AL011963,ARLENE,1963-08-03 00:00:00,1963,8,3,0,,TS,14.9,-51.1,55,996
AL011963,ARLENE,1963-08-03 06:00:00,1963,8,3,6,,TS,15.2,-52.4,50,-999
AL011963,ARLENE,1963-08-03 12:00:00,1963,8,3,12,,TS,15.5,-53.9,45,1000
AL011963,ARLENE,1963-08-03 18:00:00,1963,8,3,18,,TS,15.9,-55.3,45,-999
AL011963,ARLENE,1963-08-04 00:00:00,1963,8,4,0,,TS,16.3,-56.7,40,-999
AL011963,ARLENE,1963-08-04 06:00:00,1963,8,4,6,,TS,17.0,-58.0,40,-999
AL011963,ARLENE,1963-08-04 12:00:00,1963,8,4,12,,TS,17.9,-59.4,35,1005
AL011963,ARLENE,1963-08-04 18:00:00,1963,8,4,18,,TD,19.0,-60.7,30,-999
AL011963,ARLENE,1963-08-05 00:00:00,1963,8,5,0,,TD,20.0,-62.0,30,-999
AL011963,ARLENE,1963-08-05 06:00:00,1963,8,5,6,,TD,20.7,-63.2,25,-999
AL011963,ARLENE,1963-08-05 12:00:00,1963,8,5,12,,TD,21.4,-64.2,25,1009
AL011963,ARLENE,1963-08-05 18:00:00,1963,8,5,18,,TD,22.0,-65.2,25,-999
AL011963,ARLENE,1963-08-06 00:00:00,1963,8,6,0,,EX,22.8,-66.2,25,-999
AL011963,ARLENE,1963-08-06 06:00:00,1963,8,6,6,,EX,23.5,-67.1,25,-999
AL011963,ARLENE,1963-08-06 12:00:00,1963,8,6,12,,EX,24.0,-68.0,25,1012
AL011963,ARLENE,1963-08-06 18:00:00,1963,8,6,18,,EX,24.5,-68.8,30,-999
AL011963,ARLENE,1963-08-07 00:00:00,1963,8,7,0,,TD,25.0,-69.5,30,-999
AL011963,ARLENE,1963-08-07 06:00:00,1963,8,7,6,,TD,25.7,-70.1,30,-999
AL011963,ARLENE,1963-08-07 12:00:00,1963,8,7,12,,TD,26.4,-70.3,30,-999
AL011963,ARLENE,1963-08-07 18:00:00,1963,8,7,18,,TS,27.0,-70.4,35,-999
AL011963,ARLENE,1963-08-08 00:00:00,1963,8,8,0,,TS,27.5,-70.4,45,-999
AL011963,ARLENE,1963-08-08 06:00:00,1963,8,8,6,,TS,27.9,-70.3,55,-999
AL011963,ARLENE,1963-08-08 12:00:00,1963,8,8,12,,HU,28.3,-69.9,65,992
AL011963,ARLENE,1963-08-08 18:00:00,1963,8,8,18,,HU,28.7,-69.3,75,981
AL011963,ARLENE,1963-08-09 00:00:00,1963,8,9,0,,HU,29.3,-68.5,75,-999
AL011963,ARLENE,1963-08-09 06:00:00,1963,8,9,6,,HU,30.0,-67.6,80,-999
AL011963,ARLENE,1963-08-09 12:00:00,1963,8,9,12,,HU,31.3,-66.2,90,979
AL011963,ARLENE,1963-08-09 15:30:00,1963,8,9,15,L,HU,32.3,-64.8,95,975
AL011963,ARLENE,1963-08-09 18:00:00,1963,8,9,18,,HU,32.8,-64.0,100,970
AL011963,ARLENE,1963-08-10 00:00:00,1963,8,10,0,,HU,34.7,-61.5,100,969
AL011963,ARLENE,1963-08-10 06:00:00,1963,8,10,6,,HU,36.4,-59.0,95,-999
AL011963,ARLENE,1963-08-10 12:00:00,1963,8,10,12,,HU,38.2,-56.3,85,985
AL011963,ARLENE,1963-08-10 18:00:00,1963,8,10,18,,HU,40.0,-54.0,75,-999
AL011963,ARLENE,1963-08-11 00:00:00,1963,8,11,0,,HU,42.0,-51.6,65,-999
AL011963,ARLENE,1963-08-11 06:00:00,1963,8,11,6,,EX,43.5,-49.0,55,-999
AL011963,ARLENE,1963-08-11 12:00:00,1963,8,11,12,,EX,44.4,-45.8,50,-999
AL011963,ARLENE,1963-08-11 18:00:00,1963,8,11,18,,EX,45.2,-42.5,45,-999
AL011963,ARLENE,1963-08-12 00:00:00,1963,8,12,0,,EX,45.2,-40.0,45,-999
AL011963,ARLENE,1963-08-12 06:00:00,1963,8,12,6,,EX,45.0,-37.5,40,-999
AL011963,ARLENE,1963-08-12 12:00:00,1963,8,12,12,,EX,44.0,-35.0,35,-999
AL011963,ARLENE,1963-08-12 18:00:00,1963,8,12,18,,EX,43.0,-31.0,35,-999
AL011963,ARLENE,1963-08-13 00:00:00,1963,8,13,0,,EX,41.0,-25.0,30,-999
AL011963,ARLENE,1963-08-13 06:00:00,1963,8,13,6,,EX,39.0,-21.0,30,-999
AL011963,ARLENE,1963-08-13 12:00:00,1963,8,13,12,,EX,37.0,-17.0,30,-999
AL011963,ARLENE,1963-08-13 18:00:00,1963,8,13,18,,EX,35.0,-16.0,30,-999
AL011963,ARLENE,1963-08-14 00:00:00,1963,8,14,0,,EX,34.0,-16.0,25,-999
AL021963,BEULAH,1963-08-20 00:00:00,1963,8,20,0,,TD,11.2,-47.4,25,-999
AL021963,BEULAH,1963-08-20 06:00:00,1963,8,20,6,,TD,12.1,-48.5,25,-999
AL021963,BEULAH,1963-08-20 12:00:00,1963,8,20,12,,TD,13.0,-49.6,30,-999
AL021963,BEULAH,1963-08-20 18:00:00,1963,8,20,18,,TD,13.9,-50.7,30,1006
